Name,Hash_Key,Offcd ,Wk_S,Wk_E,Jbt
铁瑛,842674e17c198a5f36f0c08087a97505cb2318a1,0000005801,1993.07,  ,离职休养
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1915.00,  ,出生于安徽嘉山县（今明光市）
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1932.00,  ,18岁的汪道涵从南京中学（今宁海中学）考入国立交通大学机械系，次年3月加入中共，11月底遭国民党逮捕，三个月后被父亲保释出狱并在家乡继续从事革命工作大学
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1937.00,  ,复考入光华大学（今华东师范大学）理学院数理系，插入二年级继续读书大学
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1938.00,  ,加入中国共产党
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1940.00,1945.00,任淮南嘉山县县长、县委书记，淮南行署副主任，淮南津浦路东专员公署专员，淮南地委财经部部长、行署副主任
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1945.00,1949.00,任苏皖边区政府财政厅副厅长、建设厅副厅长，华中军区、山东军区军工部部长、政委，胶东区行署代主任，安徽省财办主任
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1949.00,1952.00,任杭州市军管会副主任兼财经部部长，浙江省财办副主任、省财政厅厅长兼商业厅厅长，华东军政委员会工业部部长
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1952.00,1978.00,任第一机械工业部副部长、对外经济联络委员会常务副主任
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1978.00,1980.00,任对外经济联络部副部长，国家进出口管理委员会、外国投资管理委员会副主任
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1980.00,1985.00,任上海市委书记、副市长、代市长、市长
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1985.00,1987.00,任上海市政府顾问、国务院上海经济区规划办公室主任
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1985.00,  ,美国塔夫茨大学授予他公共管理学名誉博士称号，以赞扬他在上海市长任内的政绩博士
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1987.00,  ,当选为中共中央顾问委员会委员
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1990.00,  ,当选为宋庆龄基金会副主席
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1991.12,  ,海峡两岸关系协会在京成立，年高德劭的汪公被推举为会长
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1993.04,,与台湾海峡交流基金会董事长辜振甫在新加坡举行汪辜会谈，为两岸关系的发展作出了贡献
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1993.11,  ,被推选为第九届上海市工商联名誉会长
汪道涵,b150bf0ca6afb47b9ac3cf26861ef6ad66a5698d,0000005830,1994.00,  ,被上海交通大学董事会聘为名誉董事长大学
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1955.00,  ,被授予少将军衔
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1930.03,  ,参加革命工作
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1930.00,  ,参加中国工农红军，任红25军73师通信排排长、军部手枪队指导员
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1947.00,  ,任第11纵队31旅旅长
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1949.03,  ,任2野第17军49师师长
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1963.00,1967.01,任黑龙江省委常委
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1967.03,1971.08,任黑龙江省革命委员会副主任
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1970.03,1971.08,任省革委会党的核心小组副组长
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1971.08,1974.12,任黑龙江省委第1书记、省革委会主任
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1975.08,  ,任沈阳军区顾问
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1955.09,  ,被授予少将军衔，获二级八一勋章、二级独立自由勋章、二级解放勋章
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1988.07,  ,被授予一级红星功勋荣誉章
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1992.03,  ,在沈阳逝世
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1930.00,  ,参加中国工农红军，同年加入中国共产主义青年团
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1932.00,  ,转入中国共产党
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1962.00,  ,汪家道任黑龙江省军区司令员
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1967.00,  ,潘复生、汪家道、范正美等同志对形势的谈话
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1966.08,  ,“军工红色造反团”上与“中央文革”有联系
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1967.01,  ,在潘复生的支持下，黑龙江省23个单位的造反团成立联合总部，发表《红色造反者联合接管省、市党政财文大权的公告》
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1967.01,  ,中共中央电告黑龙江省委，立即停止“八八团”、“赤卫队”和“红旗军”联合反扑，并逮捕几个头头（10人左右）
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1967.01,  ,黑龙江省红色造反者革命委员会成立，哈尔滨师范学院学生范正美任“班长”，潘复生和汪家道为顾问学院
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1967.06,  ,哈军工“炮轰派”召开声讨鸡西“红联造”大会，并游行到省革委会，要求潘复生、汪家道接见，潘复生、汪家道避而不见
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1968.00,  ,欧阳钦之子欧阳湘化名写信给汪家道，揭发潘复生的问题，潘复生得知后指令公安机关破案，逮捕了欧阳湘
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1969.00,  ,潘复生当选九届中央委员，汪家道当选候补中央委员
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1970.07,  ,周恩来指示整顿黑龙江省革命委员会
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1971.02,  ,中共中央派员去黑龙江处理黑龙江问题，3月，全省召开县团级干部会议，批判潘复生，6月，中共中央、国务院决定免去潘复生党内外一切职务
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1971.08,  ,汪家道接替潘复生，担任黑龙江省革命委员会主任，同月担任黑龙江省委第一书记
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1975.00,  ,汪家道不再兼任黑龙江省军区司令员，1977年，不再担任黑龙江省委第一书记和黑龙江省革命委员会主任，由另一位少将刘光涛接任
汪家道,1df7d25462fd1effae884d5f5e0545157065a06d,0000005837,1978.00,  ,黑龙江省委召开大会批判“文革初期黑龙江省那两个主要负责人”，指的是潘复生和汪家道
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1972.00,1976.00,安徽省宿县地区食品厂工人、车间负责人
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1976.00,1979.00,"安徽省宿县地区“五七”干校教员,教研室副主任,校党委委员"
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1979.00,1980.00,中央党校理论宣传干部班政治经济学专业学习
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1980.00,1981.00,安徽省宿县地委党校教员
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1981.00,1982.00,共青团安徽省宿县地委副书记
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1982.00,1983.00,共青团安徽省委宣传部部长
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1983.00,1984.00,共青团安徽省委副书记
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1984.00,1987.00,安徽省体委副主任、党组副书记
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1987.00,1988.00,安徽省体委主任、党组书记
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1988.00,1992.00,安徽省铜陵市委副书记、代市长、市长(其间:1989－1992年中央党校函授学院本科班党政管理专业在职学习)
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1992.00,1993.00,"安徽省计委主任、党组书记,省长助理"
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1993.00,1993.00,安徽省副省长
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1993.00,1998.00,"安徽省委常委、副省长(其间:1993－1995年中国科技大学管理科学系管理科学专业研究生课程班在职学习,获工学硕士学位)"
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1997.03,1997.05,中央党校省部级干部进修班学习)
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1998.00,1999.00,安徽省委副书记、副省长
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,1999.00,2003.00,国家发展计划委员会副主任、党组成员(其间:2001.09－2001.11中央党校省部级干部进修班学习)
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,2003.00,2005.00,"国务院副秘书长(负责国务院办公厅常务工作,正部长级)、机关党组副书记"
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,2005.00,2006.00,重庆市委书记
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,2006.00,2007.00,重庆市委书记、市人大常委会主任
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,2007.00,2007.00,中央政治局委员，重庆市委书记、市人大常委会主任
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,2007.00,2012.00,中央政治局委员，广东省委书记(至2012年12月)
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,2012.00,2013.00,中央政治局委员
汪洋,843e02d6f4224ae413cda550928c07425d60f934,0000005848,2013.00,,"中央政治局委员,国务院副总理、党组成员"
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1913.05,2001.04,江西永新人，中国共产党的优秀党员，久经考验的忠诚的共产主义战士，无产阶级革命家，党和军队卓越的政治工作领导者，中国人民解放军高级将领
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1955.00,  ,被授予中将军衔，曾获二级八一勋章、一级独立自由勋章和一级解放勋章
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1988.07,  ,被授予一级红星功勋荣誉章
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1930.00,  ,加入中国共产主义青年团，同年转入中国共产党
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1955.00,  ,被授予中将军衔，曾任第六届、七届全国政协副主席，第八届、九届中央候补委员，第十一届、十二届中央委员，第一届、五届、六届全国人大代表
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1913.05,  ,出生于江西省永新县
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1928.00,  ,在湘赣革命根据地永新县参加革命
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1930.00,  ,加入中国共产党
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1932.00,  ,任永新县苏维埃政府文化部长、中共永新县委秘书长等职
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1933.00,  ,担任中共湘赣省委书记任弼时同志的秘书
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1934.00,  ,随中国工农红军红六军团从湘赣革命根据地开始长征，并担任红六军团政治部秘书长等职
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1935.00,  ,王恩茂参与了创建川滇黔革命根据地的斗争，担任中共川滇黔省委秘书长
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1937.00,  ,卢沟桥事变以王恩茂从红六军团政治部调到红二方面军政治部，任红二方面军政治部总务处处长
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1939.00,  ,王恩茂随三五九旅从华北抗日前线西渡黄河，到达陕甘宁边区，执行保卫大西北等任务
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1941.00,  ,王恩茂参加了延安军政学院、中央党校的学习学院
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1944.00,  ,以三五九旅为主力组成八路军南下支队，王震任司令员，王首道任政委，王恩茂任副政委
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1945.00,  ,三五九旅恢复番号，郭鹏任旅长，王恩茂任政委
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1946.06,  ,蒋介石悍然发动全面内战，向我中原军区进攻
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1947.03,  ,王恩茂随晋绥二纵从晋南地区西渡黄河，到达陕甘宁边区，担任西北野战军第二纵队（简称二纵）政治部主任
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1948.00,  ,王恩茂同二纵参加了瓦子街、西府、陇东等战役
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1949.00,  ,王恩茂担任中国人民解放军第一野战军第一兵团第二军政委兼党委书记
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1952.00,  ,王恩茂担任中共中央新疆分局第一书记、新疆财政经济委员会主任和新疆军区代政委
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1954.00,  ,新疆军区生产建设兵团成立，王恩茂担任新疆军区司令员兼政委
王恩茂,927a4c10f5a23916952de9c09fc434d01ba349b3,0000005914,1955.00,  ,新疆维吾尔自治区成立起，王恩茂先后担任中共新疆维吾尔自治区委员会第一书记，新疆军区司令员、政委、党委书记，新疆生产建设兵团第一政委、党委第一书记，自治区政协主席等职
